"","NFR_wide.x","NFR_code","source","year","pollutant","emission","status","Code_2","NFR_wide.y","Code_3","NFR_mid","source_description"
"64502","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"Zn",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64503","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64504","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"benzo(a) pyrene",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64505","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64506","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64507","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64508","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"Total PAHs",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64509","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"HCB",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64510","L_AgriOther","3Dd","Off-farm storage, handling and transport of bulk agricultural products",2025-01-01,"PCBs",NA,"Projected","3D","Agriculture","3Dd","Agricultural soils","Off-farm storage, handling and transport of bulk agricultural products"
"64511","L_AgriOther","3De","Cultivated crops",2025-01-01,"NMVOC",7.582078077382,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64512","L_AgriOther","3De","Cultivated crops",2025-01-01,"TSP",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64513","L_AgriOther","3De","Cultivated crops",2025-01-01,"CO",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64514","L_AgriOther","3De","Cultivated crops",2025-01-01,"Pb",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64515","L_AgriOther","3De","Cultivated crops",2025-01-01,"Cd",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64516","L_AgriOther","3De","Cultivated crops",2025-01-01,"Hg",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64517","L_AgriOther","3De","Cultivated crops",2025-01-01,"As",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64518","L_AgriOther","3De","Cultivated crops",2025-01-01,"Cr",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64519","L_AgriOther","3De","Cultivated crops",2025-01-01,"Cu",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64520","L_AgriOther","3De","Cultivated crops",2025-01-01,"Ni",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64521","L_AgriOther","3De","Cultivated crops",2025-01-01,"Se",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64522","L_AgriOther","3De","Cultivated crops",2025-01-01,"Zn",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64523","L_AgriOther","3De","Cultivated crops",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64524","L_AgriOther","3De","Cultivated crops",2025-01-01,"benzo(a) pyrene",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64525","L_AgriOther","3De","Cultivated crops",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64526","L_AgriOther","3De","Cultivated crops",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64527","L_AgriOther","3De","Cultivated crops",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64528","L_AgriOther","3De","Cultivated crops",2025-01-01,"Total PAHs",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64529","L_AgriOther","3De","Cultivated crops",2025-01-01,"HCB",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64530","L_AgriOther","3De","Cultivated crops",2025-01-01,"PCBs",NA,"Projected","3D","Agriculture","3De","Agricultural soils","Cultivated crops"
"64531","L_AgriOther","3Df","Use of pesticides",2025-01-01,"TSP",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64532","L_AgriOther","3Df","Use of pesticides",2025-01-01,"CO",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64533","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Pb",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64534","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Cd",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64535","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Hg",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64536","L_AgriOther","3Df","Use of pesticides",2025-01-01,"As",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64537","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Cr",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64538","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Cu",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64539","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Ni",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64540","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Se",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64541","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Zn",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64542","L_AgriOther","3Df","Use of pesticides",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64543","L_AgriOther","3Df","Use of pesticides",2025-01-01,"benzo(a) pyrene",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64544","L_AgriOther","3Df","Use of pesticides",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64545","L_AgriOther","3Df","Use of pesticides",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64546","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64547","L_AgriOther","3Df","Use of pesticides",2025-01-01,"Total PAHs",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64548","L_AgriOther","3Df","Use of pesticides",2025-01-01,"HCB",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64549","L_AgriOther","3Df","Use of pesticides",2025-01-01,"PCBs",NA,"Projected","3D","Agriculture","3Df","Agricultural soils","Use of pesticides"
"64550","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"NOx
(as NO2)",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64551","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"NMVOC",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64552","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"SOx 
(as SO2)",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64553","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"NH3",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64554","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"PM2.5",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64555","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"PM10",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64556","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"TSP",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64557","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"BC",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64558","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"CO",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64559","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Pb",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64560","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Cd",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64561","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Hg",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64562","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"As",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64563","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Cr",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64564","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Cu",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64565","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Ni",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64566","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Se",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64567","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Zn",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64568","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64569","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"benzo(a) pyrene",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64570","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64571","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64572","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64573","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"Total PAHs",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64574","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"HCB",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64575","L_AgriOther","3F","Field burning of agricultural residues",2025-01-01,"PCBs",NA,"Projected","3F","Agriculture","3F","Field burning of agricultural waste","Field burning of agricultural waste"
"64576","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"TSP",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64577","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"CO",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64578","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Pb",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64579","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Cd",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64580","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Hg",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64581","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"As",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64582","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Cr",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64583","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Cu",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64584","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Ni",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64585","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Se",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64586","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Zn",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64587","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64588","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"benzo(a) pyrene",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64589","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64590","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64591","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64592","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"Total PAHs",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64593","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"HCB",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64594","L_AgriOther","3I","Agriculture other (please specify in the IIR)",2025-01-01,"PCBs",NA,"Projected","3I","Agriculture","3I","Other","Other agriculture"
"64595","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"NMVOC",1.391395193729,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64596","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"NH3",0.133256835433,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64597","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"PM2.5",0.001270160728,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64598","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"PM10",0.008429248465,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64599","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"TSP",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64600","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"CO",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64601","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Pb",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64602","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Cd",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64603","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Hg",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64604","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"As",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64605","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Cr",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64606","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Cu",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64607","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Ni",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64608","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Se",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64609","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Zn",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64610","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64611","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"benzo(a) pyrene",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64612","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64613","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64614","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64615","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"Total PAHs",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64616","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"HCB",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64617","J_Waste","5A","Biological treatment of waste - Solid waste disposal on land",2025-01-01,"PCBs",NA,"Projected","5A","Waste","5A","Solid Waste disposal on land","Solid Waste disposal on land"
"64618","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"NH3",4.164242329139,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64619","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"TSP",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64620","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"CO",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64621","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Pb",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64622","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Cd",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64623","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Hg",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64624","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"As",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64625","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Cr",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64626","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Cu",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64627","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Ni",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64628","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Se",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64629","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Zn",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64630","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64631","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"benzo(a) pyrene",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64632","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64633","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64634","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64635","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"Total PAHs",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64636","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"HCB",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64637","J_Waste","5B1","Biological treatment of waste - Composting",2025-01-01,"PCBs",NA,"Projected","5B","Waste","5B1","Biological treatment of waste","Composting"
"64638","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"NH3",1.684113456566,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64639","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"TSP",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64640","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"CO",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64641","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Pb",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64642","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Cd",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64643","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Hg",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64644","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"As",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64645","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Cr",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64646","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Cu",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64647","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Ni",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64648","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Se",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64649","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Zn",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64650","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"PCDD/ PCDF
(dioxins/ furans)",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64651","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"benzo(a) pyrene",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64652","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"benzo(b) fluoranthene",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64653","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"benzo(k) fluoranthene",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64654","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Indeno (1,2,3-cd) pyrene",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64655","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"Total PAHs",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64656","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"HCB",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64657","J_Waste","5B2","Biological treatment of waste - Anaerobic digestion at biogas facilities",2025-01-01,"PCBs",NA,"Projected","5B","Waste","5B2","Biological treatment of waste","Biological treatment of waste - Anaerobic digestion at biogas facilities"
"64658","J_Waste","5C1a","Municipal waste incineration",2025-01-01,"NOx
(as NO2)",NA,"Projected","5C","Waste","5C1","Waste Incineration","Municipal waste incineration"
"64659","J_Waste","5C1a","Municipal waste incineration",2025-01-01,"NMVOC",NA,"Projected","5C","Waste","5C1","Waste Incineration","Municipal waste incineration"
"64660","J_Waste","5C1a","Municipal waste incineration",2025-01-01,"SOx 
(as SO2)",NA,"Projected","5C","Waste","5C1","Waste Incineration","Municipal waste incineration"
